param_value,n_nodes,run_id,tau
0.3,20,115,8447
0.3,20,116,7983
0.3,20,117,7839
0.3,20,118,7737
0.3,20,119,7920
0.3,20,120,8505
0.3,20,121,9147
0.3,20,122,8542
0.3,20,123,8283
0.3,20,124,8067
0.3,20,125,9057
0.3,20,126,6320
0.3,20,127,9368
0.3,20,128,8320
0.3,20,129,8388
0.3,20,130,7579
0.3,20,131,7554
0.3,20,132,7665
0.3,20,133,8348
0.3,20,134,7436
0.3,20,135,7685
0.3,20,136,8511
0.3,20,137,7716
0.3,20,138,8951
0.3,20,139,8272
0.3,20,140,9365
0.3,20,141,7367
0.3,20,142,8791
0.3,20,143,7840
0.3,20,144,6958
0.3,20,145,9251
0.3,20,146,7552
0.3,20,147,8855
0.3,20,148,8013
0.3,20,149,8782
0.35,20,0,7091
0.35,20,1,6395
0.35,20,2,7247
0.35,20,3,6130
0.35,20,4,6856
0.35,20,5,6888
0.35,20,6,7735
0.35,20,7,8310
0.35,20,8,7533
0.35,20,9,7539
0.35,20,10,7245
0.35,20,11,7468
0.35,20,12,7321
0.35,20,13,7216
0.35,20,14,7319
0.35,20,15,7759
0.35,20,16,7107
0.35,20,17,7380
0.35,20,18,6905
0.35,20,19,7329
0.35,20,20,7471
0.35,20,21,7128
0.35,20,22,7359
0.35,20,23,7255
0.35,20,24,7793
0.35,20,25,7713
0.35,20,26,8343
0.35,20,27,7675
0.35,20,28,7436
0.35,20,29,8055
0.35,20,30,8265
0.35,20,31,7222
0.35,20,32,7540
0.35,20,33,6898
0.35,20,34,8027
0.35,20,35,7476
0.35,20,36,6696
0.35,20,37,7528
0.35,20,38,7827
0.35,20,39,7188
0.35,20,40,7481
0.35,20,41,7125
0.35,20,42,8662
0.35,20,43,6576
0.35,20,44,6404
0.35,20,45,6726
0.35,20,46,6666
0.35,20,47,7925
0.35,20,48,7381
0.35,20,49,6579
0.35,20,50,7231
0.35,20,51,6787
0.35,20,52,6983
0.35,20,53,7649
0.35,20,54,7435
0.35,20,55,6546
0.35,20,56,6587
0.35,20,57,6943
0.35,20,58,6779
0.35,20,59,6449
0.35,20,60,7397
0.35,20,61,7823
0.35,20,62,7872
0.35,20,63,6890
0.35,20,64,6593
0.35,20,65,7896
0.35,20,66,7136
0.35,20,67,8129
0.35,20,68,7380
0.35,20,69,8177
0.35,20,70,7571
0.35,20,71,6622
0.35,20,72,8085
0.35,20,73,7969
0.35,20,74,7789
0.35,20,75,7399
0.35,20,76,7343
0.35,20,77,7834
0.35,20,78,6136
0.35,20,79,7875
0.35,20,80,7215
0.35,20,81,5343
0.35,20,82,8075
0.35,20,83,5974
0.35,20,84,7166
0.35,20,85,6752
0.35,20,86,6939
0.35,20,87,7578
0.35,20,88,7751
0.35,20,89,7294
0.35,20,90,6125
0.35,20,91,7658
0.35,20,92,7113
0.35,20,93,6885
0.35,20,94,6949
0.35,20,95,7061
0.35,20,96,8047
0.35,20,97,6113
0.35,20,98,6339
0.35,20,99,7707
0.35,20,100,6771
0.35,20,101,7232
0.35,20,102,7195
0.35,20,103,6500
0.35,20,104,6642
0.35,20,105,8166
0.35,20,106,7332
0.35,20,107,7270
0.35,20,108,7776
0.35,20,109,6926
0.35,20,110,6424
0.35,20,111,7999
0.35,20,112,6333
0.35,20,113,7756
0.35,20,114,6749
0.35,20,115,7901
0.35,20,116,7288
0.35,20,117,6659
0.35,20,118,6856
0.35,20,119,8359
0.35,20,120,7574
0.35,20,121,7261
0.35,20,122,8204
0.35,20,123,7000
0.35,20,124,7042
0.35,20,125,7426
0.35,20,126,6591
0.35,20,127,8622
0.35,20,128,7354
0.35,20,129,7632
0.35,20,130,7036
0.35,20,131,6935
0.35,20,132,6922
0.35,20,133,7779
0.35,20,134,6863
0.35,20,135,6202
0.35,20,136,7590
0.35,20,137,6915
0.35,20,138,8655
0.35,20,139,6607
0.35,20,140,7157
0.35,20,141,7175
0.35,20,142,7312
0.35,20,143,6778
0.35,20,144,6756
0.35,20,145,7200
0.35,20,146,6371
0.35,20,147,8097
0.35,20,148,7114
0.35,20,149,7551
0.4,20,0,6423
0.4,20,1,6352
0.4,20,2,6441
0.4,20,3,6517
0.4,20,4,5733
0.4,20,5,6871
0.4,20,6,6534
0.4,20,7,6523
0.4,20,8,7204
0.4,20,9,6557
0.4,20,10,5943
0.4,20,11,6794
0.4,20,12,6254
0.4,20,13,6490
0.4,20,14,6594
0.4,20,15,6100
0.4,20,16,5924
0.4,20,17,6057
0.4,20,18,6156
0.4,20,19,6672
0.4,20,20,6495
0.4,20,21,6588
0.4,20,22,6628
0.4,20,23,6877
0.4,20,24,6410
0.4,20,25,6891
0.4,20,26,7196
0.4,20,27,5855
0.4,20,28,6839
0.4,20,29,7029
0.4,20,30,7404
0.4,20,31,6083
0.4,20,32,6921
0.4,20,33,5658
0.4,20,34,7545
0.4,20,35,7096
0.4,20,36,5912
0.4,20,37,7118
0.4,20,38,6785
0.4,20,39,6504
0.4,20,40,6056
0.4,20,41,6546
0.4,20,42,7192
0.4,20,43,6362
0.4,20,44,5693
0.4,20,45,5184
0.4,20,46,5910
0.4,20,47,6791
0.4,20,48,6276
0.4,20,49,6182
0.4,20,50,5779
0.4,20,51,6045
0.4,20,52,6497
0.4,20,53,7263
0.4,20,54,5710
0.4,20,55,5852
0.4,20,56,6509
0.4,20,57,6509
0.4,20,58,6752
0.4,20,59,5863
0.4,20,60,6624
0.4,20,61,7122
0.4,20,62,6746
0.4,20,63,5563
0.4,20,64,6104
0.4,20,65,6982
0.4,20,66,5050
0.4,20,67,6641
0.4,20,68,6464
0.4,20,69,6986
0.4,20,70,7043
0.4,20,71,6414
0.4,20,72,6477
0.4,20,73,7157
0.4,20,74,6757
0.4,20,75,6376
0.4,20,76,6727
0.4,20,77,6690
0.4,20,78,6126
0.4,20,79,6024
0.4,20,80,5957
0.4,20,81,5314
0.4,20,82,6420
0.4,20,83,5369
0.4,20,84,7245
0.4,20,85,5729
0.4,20,86,5678
0.4,20,87,6690
0.4,20,88,6698
0.4,20,89,6418
0.4,20,90,5846
0.4,20,91,7235
0.4,20,92,6444
0.4,20,93,6859
0.4,20,94,5726
0.4,20,95,6245
0.4,20,96,6460
0.4,20,97,5882
0.4,20,98,6318
0.4,20,99,7214
0.4,20,100,6433
0.4,20,101,6927
0.4,20,102,6364
0.4,20,103,5424
0.4,20,104,6243
0.4,20,105,6607
0.4,20,106,7103
0.4,20,107,6931
0.4,20,108,7177
0.4,20,109,6373
0.4,20,110,6310
0.4,20,111,6817
0.4,20,112,5884
0.4,20,113,6250
0.4,20,114,6475
0.4,20,115,7351
0.4,20,116,6675
0.4,20,117,6658
0.4,20,118,6224
0.4,20,119,6517
0.4,20,120,6709
0.4,20,121,6663
0.4,20,122,7062
0.4,20,123,5738
0.4,20,124,6338
0.4,20,125,6702
0.4,20,126,6231
0.4,20,127,6833
0.4,20,128,6296
0.4,20,129,6730
0.4,20,130,6594
0.4,20,131,6738
0.4,20,132,6365
0.4,20,133,5019
0.4,20,134,6357
0.4,20,135,5668
0.4,20,136,6836
0.4,20,137,6613
0.4,20,138,7263
0.4,20,139,6031
0.4,20,140,6667
0.4,20,141,6475
0.4,20,142,6567
0.4,20,143,6690
0.4,20,144,6547
0.4,20,145,6088
0.4,20,146,5709
0.4,20,147,6713
0.4,20,148,6520
0.4,20,149,6799
0.45,20,0,5475
0.45,20,1,5645
0.45,20,2,5637
0.45,20,3,5831
0.45,20,4,5720
0.45,20,5,6333
0.45,20,6,5750
0.45,20,7,5825
0.45,20,8,6089
0.45,20,9,6100
0.45,20,10,5576
0.45,20,11,6340
0.45,20,12,5684
0.45,20,13,5717
0.45,20,14,5816
0.45,20,15,5367
0.45,20,16,5807
0.45,20,17,5686
0.45,20,18,5754
0.45,20,19,5836
0.45,20,20,5388
0.45,20,21,5767
0.45,20,22,6192
0.45,20,23,6132
0.45,20,24,5451
0.45,20,25,5942
0.45,20,26,6000
0.45,20,27,5594
0.45,20,28,6199
0.45,20,29,6119
0.45,20,30,6450
0.45,20,31,6065
0.45,20,32,6111
0.45,20,33,5149
0.45,20,34,6741
0.45,20,35,5718
0.45,20,36,5047
0.45,20,37,5652
0.45,20,38,6325
0.45,20,39,6348
0.45,20,40,5716
0.45,20,41,5109
0.45,20,42,6432
0.45,20,43,6076
0.45,20,44,5557
0.45,20,45,4943
0.45,20,46,5121
0.45,20,47,6406
0.45,20,48,5977
0.45,20,49,5239
0.45,20,50,5451
0.45,20,51,5720
0.45,20,52,6038
0.45,20,53,6133
0.45,20,54,5516
0.45,20,55,5745
0.45,20,56,5808
0.45,20,57,6088
0.45,20,58,6359
0.45,20,59,5454
0.45,20,60,6282
0.45,20,61,5763
0.45,20,62,6644
0.45,20,63,5063
0.45,20,64,5945
0.45,20,65,6022
0.45,20,66,4722
0.45,20,67,6334
0.45,20,68,6269
0.45,20,69,6287
0.45,20,70,6492
0.45,20,71,5542
0.45,20,72,5871
0.45,20,73,5856
0.45,20,74,6277
0.45,20,75,5196
0.45,20,76,5607
0.45,20,77,6481
0.45,20,78,5197
0.45,20,79,5904
0.45,20,80,5638
0.45,20,81,5074
0.45,20,82,5746
0.45,20,83,4919
0.45,20,84,5849
0.45,20,85,5097
0.45,20,86,5914
0.45,20,87,6103
0.45,20,88,5721
0.45,20,89,6132
0.45,20,90,5628
0.45,20,91,6190
0.45,20,92,6000
0.45,20,93,5326
0.45,20,94,5703
0.45,20,95,5342
0.45,20,96,6047
0.45,20,97,4795
0.45,20,98,5177
0.45,20,99,6471
0.45,20,100,5947
0.45,20,101,5890
0.45,20,102,5700
0.45,20,103,5326
0.45,20,104,5920
0.45,20,105,5827
0.45,20,106,5790
0.45,20,107,5030
0.45,20,108,6175
0.45,20,109,5781
0.45,20,110,5419
0.45,20,111,5176
0.45,20,112,5132
0.45,20,113,5729
0.45,20,114,6288
0.45,20,115,6607
0.45,20,116,6268
0.45,20,117,5848
0.45,20,118,6200
0.45,20,119,5449
0.45,20,120,6347
0.45,20,121,4979
0.45,20,122,6146
0.45,20,123,5597
0.45,20,124,5998
0.45,20,125,5645
0.45,20,126,5930
0.45,20,127,6007
0.45,20,128,5568
0.45,20,129,5448
0.45,20,130,5834
0.45,20,131,6214
0.45,20,132,5846
0.45,20,133,4327
0.45,20,134,5746
0.45,20,135,5485
0.45,20,136,6317
0.45,20,137,6028
0.45,20,138,6258
0.45,20,139,5836
0.45,20,140,6291
0.45,20,141,6154
0.45,20,142,6522
0.45,20,143,6037
0.45,20,144,5733
0.45,20,145,5878
0.45,20,146,5790
0.45,20,147,5742
0.45,20,148,6030
0.45,20,149,6069
0.5,20,0,4829
0.5,20,1,5151
0.5,20,2,4681
0.5,20,3,5402
0.5,20,4,4303
0.5,20,5,5351
0.5,20,6,5346
0.5,20,7,5930
0.5,20,8,5459
0.5,20,9,5294
0.5,20,10,5564
0.5,20,11,5017
0.5,20,12,5208
0.5,20,13,5676
0.5,20,14,5495
0.5,20,15,5197
0.5,20,16,5593
0.5,20,17,5423
0.5,20,18,5151
0.5,20,19,5785
0.5,20,20,5086
0.5,20,21,5812
0.5,20,22,5359
0.5,20,23,5062
0.5,20,24,5117
0.5,20,25,5902
0.5,20,26,5626
0.5,20,27,5242
0.5,20,28,5473
0.5,20,29,5367
0.5,20,30,6089
0.5,20,31,5861
0.5,20,32,5221
0.5,20,33,4703
0.5,20,34,6473
0.5,20,35,5350
0.5,20,36,4445
0.5,20,37,5265
0.5,20,38,5306
0.5,20,39,5592
0.5,20,40,5409
0.5,20,41,4585
0.5,20,42,5667
0.5,20,43,5486
0.5,20,44,5286
0.5,20,45,4719
0.5,20,46,4737
0.5,20,47,5335
0.5,20,48,5673
0.5,20,49,5125
0.5,20,50,5146
0.5,20,51,6063
0.5,20,52,5941
0.5,20,53,5286
0.5,20,54,4936
0.5,20,55,5352
0.5,20,56,5228
0.5,20,57,5590
0.5,20,58,5205
0.5,20,59,5139
0.5,20,60,5377
0.5,20,61,5597
0.5,20,62,5567
0.5,20,63,5304
0.5,20,64,5527
0.5,20,65,5172
0.5,20,66,4867
0.5,20,67,5510
0.5,20,68,5320
0.5,20,69,5354
0.5,20,70,5880
0.5,20,71,5332
0.5,20,72,5223
0.5,20,73,5435
0.5,20,74,5629
0.5,20,75,4916
0.5,20,76,5268
0.5,20,77,5185
0.5,20,78,4709
0.5,20,79,5024
0.5,20,80,5168
0.5,20,81,4698
0.5,20,82,5571
0.5,20,83,4681
0.5,20,84,5379
0.5,20,85,5056
0.5,20,86,5279
0.5,20,87,5564
0.5,20,88,5442
0.5,20,89,5301
0.5,20,90,5542
0.5,20,91,5344
0.5,20,92,4895
0.5,20,93,4710
0.5,20,94,5474
0.5,20,95,4888
0.5,20,96,5515
0.5,20,97,4864
0.5,20,98,5019
0.5,20,99,5644
0.5,20,100,5911
0.5,20,101,5110
0.5,20,102,5665
0.5,20,103,5137
0.5,20,104,5517
0.5,20,105,5221
0.5,20,106,5426
0.5,20,107,5342
0.5,20,108,5738
0.5,20,109,4783
0.5,20,110,4233
0.5,20,111,5168
0.5,20,112,4613
0.5,20,113,5281
0.5,20,114,5841
0.5,20,115,5772
0.5,20,116,5751
0.5,20,117,5419
0.5,20,118,5651
0.5,20,119,4924
0.5,20,120,5583
0.5,20,121,4715
0.5,20,122,5443
0.5,20,123,5500
0.5,20,124,5286
0.5,20,125,5240
0.5,20,126,5351
0.5,20,127,5403
0.5,20,128,4906
0.5,20,129,5185
0.5,20,130,4772
0.5,20,131,5637
0.5,20,132,5884
0.5,20,133,4222
0.5,20,134,5200
0.5,20,135,5467
0.5,20,136,4502
0.5,20,137,5736
0.5,20,138,3551
0.5,20,139,5115
0.5,20,140,5747
0.5,20,141,5287
0.5,20,142,5672
0.5,20,143,5462
0.5,20,144,4864
0.5,20,145,4736
0.5,20,146,5675
0.5,20,147,4800
0.5,20,148,5188
0.5,20,149,5502
0.55,20,0,4820
0.55,20,1,5122
0.55,20,2,4380
0.55,20,3,5139
0.55,20,4,3850
0.55,20,5,5180
0.55,20,6,5174
0.55,20,7,5002
0.55,20,8,4982
0.55,20,9,4997
0.55,20,10,4698
0.55,20,11,4707
0.55,20,12,4180
0.55,20,13,4564
0.55,20,14,5393
0.55,20,15,4882
0.55,20,16,4911
0.55,20,17,5290
0.55,20,18,5323
0.55,20,19,5062
0.55,20,20,4240
0.55,20,21,4943
0.55,20,22,4685
0.55,20,23,4730
0.55,20,24,4763
0.55,20,25,5347
0.55,20,26,5429
0.55,20,27,5061
0.55,20,28,5158
0.55,20,29,4717
0.55,20,30,5358
0.55,20,31,5321
0.55,20,32,5042
0.55,20,33,4487
0.55,20,34,5429
0.55,20,35,5083
0.55,20,36,4423
0.55,20,37,4569
0.55,20,38,5267
0.55,20,39,5170
0.55,20,40,4468
0.55,20,41,4563
0.55,20,42,5573
0.55,20,43,4781
0.55,20,44,4753
0.55,20,45,4377
0.55,20,46,4509
0.55,20,47,5022
0.55,20,48,5185
0.55,20,49,4520
0.55,20,50,4832
0.55,20,51,5132
0.55,20,52,4876
0.55,20,53,5160
0.55,20,54,4855
0.55,20,55,4787
0.55,20,56,4423
0.55,20,57,5141
0.55,20,58,4933
0.55,20,59,4811
0.55,20,60,5168
0.55,20,61,4503
0.55,20,62,5238
0.55,20,63,5090
0.55,20,64,5094
0.55,20,65,4420
0.55,20,66,4855
0.55,20,67,4918
0.55,20,68,5184
0.55,20,69,5004
0.55,20,70,4804
0.55,20,71,4488
0.55,20,72,4207
0.55,20,73,4157
0.55,20,74,5619
0.55,20,75,4883
0.55,20,76,5250
0.55,20,77,5072
0.55,20,78,4178
0.55,20,79,4793
0.55,20,80,5140
0.55,20,81,4132
0.55,20,82,5030
0.55,20,83,4638
0.55,20,84,4990
0.55,20,85,4777
0.55,20,86,4631
0.55,20,87,4411
0.55,20,88,5108
0.55,20,89,4804
0.55,20,90,5478
0.55,20,91,4883
0.55,20,92,4733
0.55,20,93,4229
0.55,20,94,4667
0.55,20,95,3963
0.55,20,96,4341
0.55,20,97,5134
0.55,20,98,4804
0.55,20,99,4899
0.55,20,100,5076
0.55,20,101,4608
0.55,20,102,5326
0.55,20,103,4862
0.55,20,104,4993
0.55,20,105,4593
0.55,20,106,4948
0.55,20,107,5254
0.55,20,108,5339
0.55,20,109,3989
0.55,20,110,3940
0.55,20,111,4547
0.55,20,112,4142
0.55,20,113,4999
0.55,20,114,5130
0.55,20,115,4859
0.55,20,116,4088
0.55,20,117,4918
0.55,20,118,5042
0.55,20,119,4401
0.55,20,120,5065
0.55,20,121,4178
0.55,20,122,4405
0.55,20,123,5219
0.55,20,124,4579
0.55,20,125,4819
0.55,20,126,5084
0.55,20,127,4772
0.55,20,128,4283
0.55,20,129,4747
0.55,20,130,4619
0.55,20,131,4970
0.55,20,132,5416
0.55,20,133,4189
0.55,20,134,4764
0.55,20,135,4794
0.55,20,136,3862
0.55,20,137,4785
0.55,20,138,3534
0.55,20,139,5190
0.55,20,140,5127
0.55,20,141,5275
0.55,20,142,4938
0.55,20,143,4964
0.55,20,144,4484
0.55,20,145,4884
0.55,20,146,5151
0.55,20,147,4736
0.55,20,148,4604
0.55,20,149,5483
0.6,20,0,4781
0.6,20,1,4583
0.6,20,2,3698
0.6,20,3,5042
0.6,20,4,3574
0.6,20,5,4813
0.6,20,6,4848
0.6,20,7,5044
0.6,20,8,4824
0.6,20,9,4821
0.6,20,10,4421
0.6,20,11,4694
0.6,20,12,3911
0.6,20,13,4549
0.6,20,14,4824
0.6,20,15,4614
0.6,20,16,4520
0.6,20,17,4926
0.6,20,18,4859
0.6,20,19,4686
0.6,20,20,4115
0.6,20,21,4735
0.6,20,22,4671
0.6,20,23,4706
0.6,20,24,4533
0.6,20,25,4397
0.6,20,26,5077
0.6,20,27,3991
0.6,20,28,4749
0.6,20,29,4597
0.6,20,30,4423
0.6,20,31,4872
0.6,20,32,4538
0.6,20,33,4583
0.6,20,34,4867
0.6,20,35,4758
0.6,20,36,3930
0.6,20,37,4370
0.6,20,38,3869
0.6,20,39,4423
0.6,20,40,4018
0.6,20,41,3993
0.6,20,42,5174
0.6,20,43,4622
0.6,20,44,4489
0.6,20,45,4362
0.6,20,46,3698
0.6,20,47,4293
0.6,20,48,5128
0.6,20,49,4273
0.6,20,50,4647
0.6,20,51,4833
0.6,20,52,4647
0.6,20,53,4733
0.6,20,54,4692
0.6,20,55,3768
0.6,20,56,4181
0.6,20,57,4333
0.6,20,58,4509
0.6,20,59,4274
0.6,20,60,4950
0.6,20,61,4433
0.6,20,62,4563
0.6,20,63,4517
0.6,20,64,4848
0.6,20,65,3829
0.6,20,66,4792
0.6,20,67,4452
0.6,20,68,5108
0.6,20,69,4502
0.6,20,70,4940
0.6,20,71,3774
0.6,20,72,3979
0.6,20,73,3739
0.6,20,74,4647
0.6,20,75,4377
0.6,20,76,4188
0.6,20,77,4731
0.6,20,78,3879
0.6,20,79,3971
0.6,20,80,4897
0.6,20,81,3750
0.6,20,82,4505
0.6,20,83,4525
0.6,20,84,4635
0.6,20,85,4511
0.6,20,86,4389
0.6,20,87,3968
0.6,20,88,4490
0.6,20,89,4042
0.6,20,90,5129
0.6,20,91,4511
0.6,20,92,4444
0.6,20,93,3773
0.6,20,94,4106
0.6,20,95,4013
0.6,20,96,4151
0.6,20,97,4725
0.6,20,98,4002
0.6,20,99,4156
0.6,20,100,5048
0.6,20,101,4333
0.6,20,102,4492
0.6,20,103,4344
0.6,20,104,4369
0.6,20,105,4236
0.6,20,106,4481
0.6,20,107,4516
0.6,20,108,4526
0.6,20,109,3962
0.6,20,110,3928
0.6,20,111,4532
0.6,20,112,3783
0.6,20,113,4339
0.6,20,114,4818
0.6,20,115,4837
0.6,20,116,3912
0.6,20,117,4372
0.6,20,118,4360
0.6,20,119,4394
0.6,20,120,4538
0.6,20,121,4129
0.6,20,122,4031
0.6,20,123,4554
0.6,20,124,4061
0.6,20,125,4870
0.6,20,126,4551
0.6,20,127,4429
0.6,20,128,4251
0.6,20,129,4455
0.6,20,130,4558
0.6,20,131,4699
0.6,20,132,5202
0.6,20,133,4103
0.6,20,134,4497
0.6,20,135,4655
0.6,20,136,3837
0.6,20,137,4611
0.6,20,138,3715
0.6,20,139,4685
0.6,20,140,4492
0.6,20,141,4930
0.6,20,142,5527
0.6,20,143,4403
0.6,20,144,4479
0.6,20,145,4420
0.6,20,146,4973
0.6,20,147,4501
0.6,20,148,4587
0.6,20,149,4952
0.0,30,0,137158
0.0,30,1,113664
0.0,30,2,145195
0.0,30,3,106708
0.0,30,4,76600
0.0,30,5,81480
0.0,30,6,93125
0.0,30,7,117865
0.0,30,8,92687
0.0,30,9,110544
0.0,30,10,121957
0.0,30,11,116056
0.0,30,12,85779
0.0,30,13,89143
0.0,30,14,122654
0.0,30,15,106841
0.0,30,16,88937
0.0,30,17,127389
0.0,30,18,82764
0.0,30,19,90010
0.0,30,20,91580
0.0,30,21,100424
0.0,30,22,67618
0.0,30,23,118164
0.0,30,24,78686
0.0,30,25,113522
0.0,30,26,123261
0.0,30,27,81088
0.0,30,28,74574
0.0,30,29,124944
0.0,30,30,100453
0.0,30,31,124338
0.0,30,32,97539
0.0,30,33,114094
0.0,30,34,116877
0.0,30,35,122907
0.0,30,36,122876
0.0,30,37,110003
0.0,30,38,120672
0.0,30,39,81553
0.0,30,40,106963
0.0,30,41,112530
0.0,30,42,96067
0.0,30,43,103294
0.0,30,44,123351
0.0,30,45,117173
0.0,30,46,104199
0.0,30,47,80026
0.0,30,48,57674
0.0,30,49,114090
0.0,30,50,78662
0.0,30,51,118052
0.0,30,52,103397
0.0,30,53,88583
0.0,30,54,104158
0.0,30,55,105452
0.0,30,56,95979
0.0,30,57,92078
0.0,30,58,93999
0.0,30,59,90120
0.0,30,60,75215
0.0,30,61,117982
0.0,30,62,76497
0.0,30,63,114863
0.0,30,64,93060
0.0,30,65,106339
0.0,30,66,92131
0.0,30,67,86714
0.0,30,68,63199
0.0,30,69,98469
0.0,30,70,100393
0.0,30,71,119290
0.0,30,72,111822
0.0,30,73,47584
0.0,30,74,116612
0.0,30,75,127561
0.0,30,76,113086
0.0,30,77,118327
0.0,30,78,105461
0.0,30,79,69093
0.0,30,80,91233
0.0,30,81,105663
0.0,30,82,107227
0.0,30,83,87165
0.0,30,84,102347
0.0,30,85,87327
0.0,30,86,97302
0.0,30,87,100732
0.0,30,88,92180
0.0,30,89,96948
0.0,30,90,118192
0.0,30,91,91039
0.0,30,92,83331
0.0,30,93,101959
0.0,30,94,111010
0.0,30,95,110104
0.0,30,96,90278
0.0,30,97,95837
0.0,30,98,111123
0.0,30,99,111858
0.0,30,100,96461
0.0,30,101,105160
0.0,30,102,78202
0.0,30,103,87805
0.0,30,104,108239
0.0,30,105,134084
0.0,30,106,71231
0.0,30,107,120901
0.0,30,108,86129
0.0,30,109,146382
0.0,30,110,102428
0.0,30,111,119728
0.0,30,112,65505
0.0,30,113,72607
0.0,30,114,99742
0.0,30,115,122801
0.0,30,116,76658
0.0,30,117,89615
0.0,30,118,80565
0.0,30,119,86059
0.0,30,120,90960
0.0,30,121,94370
0.0,30,122,94774
0.0,30,123,123070
0.0,30,124,119257
0.0,30,125,85074
0.0,30,126,82399
0.0,30,127,97566
0.0,30,128,90734
0.0,30,129,97157
0.0,30,130,96552
0.0,30,131,91168
0.0,30,132,77137
0.0,30,133,96354
0.0,30,134,119262
0.0,30,135,68348
0.0,30,136,84847
0.0,30,137,85193
0.0,30,138,134522
0.0,30,139,84405
0.0,30,140,135579
0.0,30,141,69149
0.0,30,142,64280
0.0,30,143,114310
0.0,30,144,113322
0.0,30,145,57179
0.0,30,146,104903
0.0,30,147,77726
0.0,30,148,77696
0.0,30,149,77788
0.05,30,0,47202
0.05,30,1,53524
0.05,30,2,48132
0.05,30,3,60961
0.05,30,4,54328
0.05,30,5,78382
0.05,30,6,68755
0.05,30,7,58117
0.05,30,8,41614
0.05,30,9,57080
0.05,30,10,58732
0.05,30,11,45267
0.05,30,12,44094
0.05,30,13,63316
0.05,30,14,46742
0.05,30,15,55159
0.05,30,16,49468
0.05,30,17,49460
0.05,30,18,52521
0.05,30,19,56548
0.05,30,20,62785
0.05,30,21,56373
0.05,30,22,45085
0.05,30,23,58798
0.05,30,24,50550
0.05,30,25,47647
0.05,30,26,53528
0.05,30,27,37911
0.05,30,28,44774
0.05,30,29,40338
0.05,30,30,61196
0.05,30,31,58916
0.05,30,32,43461
0.05,30,33,58656
0.05,30,34,66787
0.05,30,35,57659
0.05,30,36,64860
0.05,30,37,56625
0.05,30,38,41562
0.05,30,39,49647
0.05,30,40,55490
0.05,30,41,49418
0.05,30,42,54244
0.05,30,43,46670
0.05,30,44,48014
0.05,30,45,57045
0.05,30,46,52442
0.05,30,47,32303
0.05,30,48,57502
0.05,30,49,42791
0.05,30,50,54557
0.05,30,51,46126
0.05,30,52,66530
0.05,30,53,60209
0.05,30,54,53659
0.05,30,55,71999
0.05,30,56,53505
0.05,30,57,70903
0.05,30,58,68205
0.05,30,59,48874
0.05,30,60,60109
0.05,30,61,60051
0.05,30,62,62977
0.05,30,63,47383
0.05,30,64,46100
0.05,30,65,45417
0.05,30,66,43836
0.05,30,67,62980
0.05,30,68,57330
0.05,30,69,45203
0.05,30,70,54648
0.05,30,71,62269
0.05,30,72,51759
0.05,30,73,53872
0.05,30,74,62158
0.05,30,75,56666
0.05,30,76,54211
0.05,30,77,56514
0.05,30,78,48966
0.05,30,79,67283
0.05,30,80,56056
0.05,30,81,49560
0.05,30,82,51362
0.05,30,83,49136
0.05,30,84,51143
0.05,30,85,48727
0.05,30,86,55743
0.05,30,87,51946
0.05,30,88,54634
0.05,30,89,47074
0.05,30,90,55117
0.05,30,91,50342
0.05,30,92,49617
0.05,30,93,53452
0.05,30,94,56590
0.05,30,95,45961
0.05,30,96,60643
0.05,30,97,71210
0.05,30,98,59543
0.05,30,99,49682
0.05,30,100,60459
0.05,30,101,54241
0.05,30,102,60824
0.05,30,103,52645
0.05,30,104,60617
0.05,30,105,55773
0.05,30,106,52270
0.05,30,107,49180
0.05,30,108,54074
0.05,30,109,47631
0.05,30,110,51861
0.05,30,111,52200
0.05,30,112,56857
0.05,30,113,47171
0.05,30,114,58385
0.05,30,115,66849
0.05,30,116,55710
0.05,30,117,60363
0.05,30,118,43580
0.05,30,119,65525
0.05,30,120,53834
0.05,30,121,48196
0.05,30,122,36270
0.05,30,123,58075
0.05,30,124,48969
0.05,30,125,56022
0.05,30,126,48737
0.05,30,127,64027
0.05,30,128,58198
0.05,30,129,67035
0.05,30,130,56288
0.05,30,131,70306
0.05,30,132,45160
0.05,30,133,60170
0.05,30,134,61609
0.05,30,135,46416
0.05,30,136,53021
0.05,30,137,59232
0.05,30,138,65442
0.05,30,139,50359
0.05,30,140,57753
0.05,30,141,55646
0.05,30,142,55074
0.05,30,143,55623
0.05,30,144,66647
0.05,30,145,57952
0.05,30,146,49946
0.05,30,147,54712
0.05,30,148,57070
0.05,30,149,56673
0.1,30,0,33239
0.1,30,1,34950
0.1,30,2,32141
0.1,30,3,37975
0.1,30,4,39577
0.1,30,5,37119
0.1,30,6,42687
0.1,30,7,33681
0.1,30,8,30110
0.1,30,9,34980
0.1,30,10,33618
0.1,30,11,34531
0.1,30,12,40953
0.1,30,13,38779
0.1,30,14,26143
0.1,30,15,35925
0.1,30,16,36401
0.1,30,17,35754
0.1,30,18,35288
0.1,30,19,30883
0.1,30,20,38487
0.1,30,21,33809
0.1,30,22,34285
0.1,30,23,29784
0.1,30,24,36318
0.1,30,25,29724
0.1,30,26,32902
0.1,30,27,32905
0.1,30,28,36742
0.1,30,29,34619
0.1,30,30,33239
0.1,30,31,39349
0.1,30,32,29941
0.1,30,33,29134
0.1,30,34,33767
0.1,30,35,40943
